ds,yhat,yhat_lower,yhat_upper,Actual,Type
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,359949.27,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1229635.7,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,484946.56,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1836714.84,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,262893.76,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,2050396.27,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,276279.49,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1472033.38,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,873354.58,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,782563.38,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,552985.34,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1750197.81,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1092704.09,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1894742.95,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1404429.92,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,335858.11,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,483177.2,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1076021.58,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,623097.93,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,514731.6,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1893532.46,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1078900.44,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,404438.51,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1762539.3,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,515777.97,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,981615.81,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,1245624.27,Actual
2010-03-26,1007864.5121467244,289969.98665461905,1706620.724432464,696687.6,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,490503.69,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1463942.62,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,2405395.22,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,435972.82,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,505907.41,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,368929.55,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,2066187.72,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,877235.96,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1446210.26,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,2142482.14,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,979428.66,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,2053952.97,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,650102.8,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,545206.32,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1357600.68,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1979247.12,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,331406.0,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,914500.91,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,718470.71,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,540189.7,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,561145.14,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1168826.39,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1189556.47,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,2138651.97,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,848521.17,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1011822.3,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,457884.06,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1770333.9,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,423294.4,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1441559.4,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,822486.37,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1177340.99,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1556627.62,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,274634.52,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1029849.2,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,753664.12,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1131732.94,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,2495630.51,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1642970.27,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1254107.84,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,599629.25,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1041202.13,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1594968.28,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,1478321.26,Actual
2010-04-02,1022809.0452355329,350174.0314083117,1762266.8176680584,286197.5,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1470308.32,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,424083.99,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1198014.97,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,712647.97,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1174447.55,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1818452.72,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1545418.53,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,2041069.37,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,833782.7,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1041238.87,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,341630.46,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,415870.28,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,919839.19,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1667181.82,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1395710.09,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,257361.3,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1954689.21,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1955814.13,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,325201.05,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,569937.23,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,2258781.28,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1489613.32,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1082158.21,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,634605.77,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,328020.49,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1022293.81,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,950684.2,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1264434.7,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1033171.07,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,513327.55,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,751181.4,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1382359.21,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1898321.33,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,2007796.26,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1095889.22,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,529384.31,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1379579.63,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,1327035.27,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,770228.02,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,453016.91,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,484263.25,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,916033.92,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,454800.96,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,582552.26,Actual
2010-04-09,1041249.9370149988,365200.8051788042,1741549.8706917146,693058.34,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1460354.67,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1466058.28,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,306858.69,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1242874.98,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,923344.54,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1135577.62,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,882636.96,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1268266.72,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,471054.16,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,509100.84,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1857500.96,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1367448.28,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1519846.36,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1819660.44,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1268240.66,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,957997.52,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1288823.72,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,549528.16,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,757738.76,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,882917.12,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,436312.41,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,406228.19,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1084487.55,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1043388.79,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,782221.96,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1985784.59,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,2121788.61,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,354993.26,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,675282.2,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1874957.94,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,337723.49,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,524544.83,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,715311.6,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,641208.65,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,483699.56,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,280048.74,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,485764.32,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,716026.51,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,307779.64,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1323243.35,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,905548.38,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1851519.69,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1082763.27,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1826241.44,Actual
2010-04-16,1041302.0391245082,301204.56077328126,1741241.067213852,1000968.67,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,694531.72,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,370230.94,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1283766.55,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1802677.9,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1067340.74,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1110827.48,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,850440.26,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1829521.83,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,638957.35,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1072474.8,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,492364.77,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1280231.85,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,462454.39,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1456793.33,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1264117.01,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,881930.87,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,910240.68,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,969594.47,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,404751.25,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,718780.59,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,434116.8,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,643097.6,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1244177.21,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1315023.08,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,977790.83,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,339976.65,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,488683.57,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,288839.73,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1909330.77,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,527019.78,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,335121.82,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,1132433.55,Actual
2010-04-23,1018174.305537476,293344.9803414804,1758473.670544868,749779.1,Actual
